mean,minimum,maximum,kurtosis,skewness,sum,variance,range,rms,srm,crest_factor,latitude_factor,impulse_factor,axis,workpiece
0.003409709348144531,-0.343114648,0.338281836,0.05200714512865412,-0.014230222043633145,6.983084744999999,0.012496557339099467,0.681396484,0.11183999041907278,0.5212147772271872,3.0246947870116294,1.245217566686755,99.21134075081314,Rawdata_Z,Workpiece#1.csv
0.004449870012695312,-0.377660547,0.350733008,-0.04987139524394424,-0.036778681723903604,9.113333785999998,0.01441205939955192,0.728393555,0.12013267974486294,0.5314351862422019,2.91954702704447,1.2418696934513052,78.81870863629094,Rawdata_Z,Workpiece#1.csv
0.0028545516904296877,-0.383886133,0.377344336,-0.12397679893513658,0.019391528672270168,5.846121862,0.01586234407140962,0.761230469,0.12597814309142263,0.5402997499855857,2.9953159075075453,1.2926123541886538,132.19040217947477,Rawdata_Z,Workpiece#1.csv
0.0036785263173828124,-0.401464258,0.434839453,-0.380285033161877,0.019849610989597137,7.533621898,0.019002044332653456,0.836303711,0.1378969756322492,0.5578202517906001,3.1533646840787313,1.39746321853301,118.21023297975977,Rawdata_Z,Workpiece#1.csv
0.0027685421879882813,-0.391576563,0.409570898,-0.623004178248737,-0.028714215971024838,5.669974401,0.02229183082955838,0.801147461,0.1493301565505275,0.5736883935127873,2.7427206095603145,1.244448599000187,147.93738732860285,Rawdata_Z,Workpiece#1.csv
0.005388523963378907,-0.376683984,0.385278906,-0.8236078009088112,-0.038693186596488745,11.035697077000002,0.025915015607518008,0.76196289,0.1610715735256284,0.5878531148932166,2.391973316996854,1.1149042847874422,71.49989656135972,Rawdata_Z,Workpiece#1.csv
0.0021716016708984366,-0.400365625,0.417261328,-0.8996624652963234,-0.010414721981497305,4.447440221999998,0.02901394846327024,0.817626953,0.17034865516665312,0.5977328257064036,2.4494547819693127,1.167868440644297,192.1445049484468,Rawdata_Z,Workpiece#1.csv
0.004848923095703123,-0.398778711,0.432398047,-0.9900461946377637,0.007995793788094169,9.930594499999996,0.03119392309500288,0.831176758,0.17668456398392848,0.6052814622875491,2.4472881911706312,1.1802363258274025,89.17403688731831,Rawdata_Z,Workpiece#1.csv
0.002872194658691406,-0.389257227,0.445703711,-1.0319016166228583,-0.005931004117668368,5.882254660999999,0.03217622544474219,0.834960938,0.17940032036454007,0.6079200129406311,2.4844086682472666,1.2060168304828438,155.178796691679,Rawdata_Z,Workpiece#1.csv
0.004883076574218749,-0.427343164,0.410425391,-0.983016059392777,-0.018049918299691617,10.000540823999998,0.030434650221626093,0.837768555,0.1745236220643377,0.6015714891370636,2.3516896231313473,1.1341218831501492,84.050574420014,Rawdata_Z,Workpiece#1.csv
0.0016896385097656245,-0.401098047,0.435205664,-0.8883539303055068,0.023514810503017257,3.460379667999999,0.027768630469058156,0.836303711,0.16664778830621135,0.5918188777703337,2.6115297924045646,1.2425586889318432,257.57323917786937,Rawdata_Z,Workpiece#1.csv
0.005499686610839842,-0.406591211,0.370142188,-0.7793496287256518,-0.016110380556699524,11.263358178999997,0.023144361576394323,0.776733399,0.1522320863984061,0.577173623110972,2.431433456356251,1.1111063681590936,67.30241451766587,Rawdata_Z,Workpiece#1.csv
0.003084685236328125,-0.356176172,0.360132422,-0.660821559496982,0.009428749672130924,6.317435364,0.018167314753496287,0.716308594,0.13482147468598432,0.5580473013608128,2.6711799647555585,1.1564322570948227,116.74851545912865,Rawdata_Z,Workpiece#1.csv
